filename,width,height,class,xmin,ymin,xmax,ymax
P00576.jpg,590,445,Knife,41.233,186.147,343.355,242.352
P00576.jpg,590,445,Gun,74.219,109.832,287.128,264.525
P00576.jpg,590,445,Knife,66.722,177.381,342.605,296.495
P00576.jpg,590,445,Wrench,57.726,145.411,337.357,225.336
P00576.jpg,590,445,Wrench,24.74,46.408,239.898,225.852
P00577.jpg,424,397,Knife,86.74,74.984,280.152,272.334
P00577.jpg,424,397,Gun,43.639,123.286,220.351,252.093
P00577.jpg,424,397,Knife,58.724,116.846,318.404,281.534
P00577.jpg,424,397,Wrench,25.86,88.324,89.972,315.116
P00577.jpg,424,397,Wrench,52.259,59.803,228.432,302.235
P00578.jpg,658,779,Knife,187.283,369.19,571.883,480.218
P00578.jpg,658,779,Knife,287.614,217.542,462.356,575.9
P00579.jpg,548,505,Knife,184.524,107.086,250.673,378.019
P00579.jpg,548,505,Gun,107.233,187.839,271.563,344.079
P00579.jpg,548,505,Knife,192.879,106.501,298.023,372.752
P00579.jpg,548,505,Wrench,42.475,225.29,233.962,413.714
P00579.jpg,548,505,Wrench,144.834,131.078,236.747,383.285
P00580.jpg,639,658,Knife,86.066,265.335,473.363,358.355
P00580.jpg,639,658,Knife,218.413,167.74,394.605,465.098
P00581.jpg,548,402,Knife,112.107,105.275,371.832,232.443
P00581.jpg,548,402,Knife,93.306,102.48,347.461,266.447
P00581.jpg,548,402,Gun,140.656,47.979,293.149,202.165
P00581.jpg,548,402,Wrench,75.202,36.334,323.09,135.553
P00581.jpg,548,402,Wrench,99.573,88.505,377.403,190.985
P00582.jpg,631,760,Knife,128.285,333.766,530.778,479.073
P00582.jpg,631,760,Knife,287.037,270.359,403.295,533.673
P00583.jpg,513,479,Knife,99.732,126.549,372.202,242.553
P00583.jpg,513,479,Gun,121.243,113.783,282.248,224.236
P00583.jpg,513,479,Knife,85.391,208.695,376.113,280.295
P00583.jpg,513,479,Wrench,63.229,51.064,206.634,255.319
P00583.jpg,513,479,Wrench,81.48,84.366,344.173,252.543
P00584.jpg,588,658,Knife,103.853,153.254,461.733,519.995
P00584.jpg,588,658,Knife,249.545,213.488,474.435,469.673
P00585.jpg,534,461,Knife,166.239,151.708,287.017,369.121
P00585.jpg,534,461,Gun,154.704,226.494,278.874,373.928
P00585.jpg,534,461,Knife,164.882,131.409,238.163,374.997
P00585.jpg,534,461,Wrench,137.062,298.608,369.797,410.253
P00585.jpg,534,461,Wrench,139.776,177.883,333.835,401.706
P00586.jpg,735,372,Knife,28.952,80.607,481.906,277.599
P00586.jpg,735,372,Knife,64.441,84.918,435.21,235.787
P00587.jpg,698,576,Knife,232.371,209.576,611.083,485.228
P00587.jpg,698,576,Knife,274.943,262.971,628.821,497.91
P00588.jpg,1512,790,Knife,484.147,194.067,685.875,529.108
P00588.jpg,1512,790,Knife,366.953,292.932,860.706,480.591
P00589.jpg,1536,662,Knife,415.715,233.963,482.074,401.189
P00589.jpg,1536,662,Gun,335.695,171.829,532.818,286.125
P00589.jpg,1536,662,Wrench,261.53,127.337,503.543,243.168
P00589.jpg,1536,662,Wrench,335.695,140.378,499.639,325.247
P00590.jpg,1536,736,Knife,1215.92,185.066,1504.77,475.884
P00590.jpg,1536,736,Knife,1073.44,215.768,1534.05,380.366
P00591.jpg,1536,671,Knife,1114.43,245.696,1420.85,340.554
P00591.jpg,1536,671,Gun,1100.77,242.586,1307.65,328.114
P00591.jpg,1536,671,Wrench,1091.009,209.153,1180.788,398.09
P00591.jpg,1536,671,Wrench,1073.443,212.263,1309.601,380.207
P00592.jpg,1536,811,Knife,124.91,256.55,569.901,411.608
P00592.jpg,1536,811,Knife,150.282,159.757,525.011,481.149
P00593.jpg,1536,664,Knife,292.757,75.402,349.357,251.597
P00593.jpg,1536,664,Gun,185.413,218.512,382.536,324.691
P00593.jpg,1536,664,Wrench,201.027,153.882,335.695,391.629
P00593.jpg,1536,664,Wrench,115.151,226.206,341.55,393.937
P00594.jpg,1536,689,Knife,628.452,223.546,1038.31,337.714
P00594.jpg,1536,689,Knife,749.459,164.466,893.886,444.696
P00595.jpg,1536,593,Knife,714.328,119.562,1024.65,220.571
P00595.jpg,1536,593,Knife,700.666,95.512,1016.84,197.209
P00595.jpg,1536,593,Gun,653.825,205.454,860.706,278.978
P00595.jpg,1536,593,Wrench,661.632,65.278,911.451,267.297
P00595.jpg,1536,593,Wrench,687.004,40.541,765.072,265.235
P00596.jpg,1536,751,Knife,720.183,153.159,1130.04,453.385
P00596.jpg,1536,751,Knife,698.714,232.349,1178.84,403.782
P00597.jpg,1536,738,Knife,437.184,239.444,727.99,295.029
P00597.jpg,1536,738,Gun,458.653,207.803,554.287,343.773
P00597.jpg,1536,738,Knife,437.184,214.644,737.748,268.519
P00597.jpg,1536,738,Wrench,374.729,159.059,659.68,329.235
P00597.jpg,1536,738,Wrench,405.957,113.736,525.011,325.815
P00598.jpg,838,637,Knife,63.888,205.936,503.652,408.92
P00598.jpg,838,637,Knife,148.008,194.864,463.189,442.136
P00599.jpg,471,460,Knife,107.127,170.035,372.85,316.616
P00599.jpg,471,460,Gun,105.93,201.483,271.109,348.065
P00599.jpg,471,460,Wrench,50.272,268.644,268.117,411.495
P00599.jpg,471,460,Wrench,61.044,272.375,327.366,319.282
P00600.jpg,732,554,Knife,13.952,157.277,427.853,442.943
P00600.jpg,732,554,Knife,53.017,200.287,446.455,420.475
P00601.jpg,466,453,Knife,136.188,144.876,322.114,302.875
P00601.jpg,466,453,Knife,98.884,163.248,315.601,305.499
P00601.jpg,466,453,Gun,87.042,157.999,251.06,254.058
P00601.jpg,466,453,Wrench,91.187,110.757,214.348,301.3
P00601.jpg,466,453,Wrench,43.225,100.258,145.07,289.227
P00602.jpg,688,604,Knife,34.094,166.572,438.851,406.633
P00602.jpg,688,604,Knife,80.427,174.971,432.732,424.13
P00603.jpg,500,521,Knife,108.005,138.249,321.474,324.795
P00603.jpg,500,521,Gun,106.099,169.038,252.859,248.124
P00603.jpg,500,521,Knife,113.723,185.338,310.673,330.228
P00603.jpg,500,521,Wrench,36.849,100.819,156.925,297.628
P00603.jpg,500,521,Wrench,89.581,111.686,212.834,315.136
P00604.jpg,681,622,Knife,41.535,198.925,453.423,412.264
P00604.jpg,681,622,Knife,115.952,184.51,420.541,461.995
P00605.jpg,464,454,Knife,162.724,126.783,285.947,372.459
P00605.jpg,464,454,Gun,114.968,158.874,285.947,295.652
P00605.jpg,464,454,Knife,146.806,167.817,264.722,378.246
P00605.jpg,464,454,Wrench,144.447,117.84,222.861,319.852
P00605.jpg,464,454,Wrench,45.987,113.105,241.139,266.192
P00606.jpg,620,785,Knife,159.924,227.404,467.954,536.674
P00606.jpg,620,785,Knife,171.741,206.483,504.981,532.126
P00607.jpg,661,518,Knife,50.394,150.058,362.836,324.125
P00607.jpg,661,518,Gun,157.901,174.667,330.08,334.329
P00607.jpg,661,518,Wrench,167.98,249.096,392.233,396.153
P00607.jpg,661,518,Wrench,114.226,254.498,388.033,303.717
P00608.jpg,830,637,Knife,89.644,270.153,519.936,469.446
P00608.jpg,830,637,Knife,215.146,198.555,350.14,549.163
P00609.jpg,552,425,Knife,87.675,67.961,337.372,259.531
P00609.jpg,552,425,Gun,69.438,136.906,227.253,241.802
P00609.jpg,552,425,Knife,64.529,47.769,319.136,252.144
P00609.jpg,552,425,Wrench,30.861,95.539,138.175,323.552
P00609.jpg,552,425,Wrench,65.23,74.363,206.912,322.074
P00610.jpg,807,793,Knife,103.567,160.805,394.784,495.28
P00610.jpg,807,793,Knife,84.084,271.072,457.334,389.608
P00611.jpg,585,518,Knife,119.676,85.233,376.868,222.086
P00611.jpg,585,518,Gun,93.659,136.853,241.582,232.89
P00611.jpg,585,518,Knife,79.536,60.023,373.151,201.678
P00611.jpg,585,518,Wrench,60.953,48.619,254.962,280.308
P00611.jpg,585,518,Wrench,85.483,44.417,130.083,276.707
P00612.jpg,760,707,Knife,58.907,153.197,382.414,480.072
P00612.jpg,760,707,Knife,63.736,244.951,438.424,400.606
P00613.jpg,777,426,Knife,108.602,81.448,340.616,325.794
P00613.jpg,777,426,Gun,42.454,190.54,288.29,314.44
P00613.jpg,777,426,Knife,99.717,62.691,326.794,277.912
P00613.jpg,777,426,Wrench,32.581,145.62,199.433,353.93
P00613.jpg,777,426,Wrench,129.335,104.155,198.446,354.918
P00614.jpg,692,722,Knife,132.773,163.14,382.49,514.519
P00614.jpg,692,722,Knife,96.722,283.613,480.091,399.903
P00615.jpg,796,546,Knife,107.212,98.065,370.186,322.032
P00615.jpg,796,546,Gun,62.709,177.149,283.202,312.542
P00615.jpg,796,546,Knife,94.064,79.717,350.968,273.316
P00615.jpg,796,546,Wrench,35.4,136.025,196.219,352.401
P00615.jpg,796,546,Wrench,129.464,97.432,200.264,351.136
P00616.jpg,703,688,Knife,92.006,148.283,402.863,485.506
P00616.jpg,703,688,Knife,84.86,251.921,464.498,398.61
P00617.jpg,490,497,Knife,158.767,93.295,345.553,369.727
P00617.jpg,490,497,Gun,126.391,192.926,305.083,357.633
P00617.jpg,490,497,Knife,140.712,61.045,265.858,343.811
P00617.jpg,490,497,Wrench,42.338,198.685,242.821,394.49
P00617.jpg,490,497,Wrench,130.75,138.791,241.576,393.914
P00618.jpg,678,692,Knife,45.659,165.984,404.905,459.462
P00618.jpg,678,692,Knife,74.089,221.312,431.611,437.01
P00619.jpg,457,484,Knife,121.944,123.944,386.737,342.67
P00619.jpg,457,484,Knife,114.395,79.078,340.863,288.83
P00619.jpg,457,484,Gun,114.976,177.224,290.343,326.966
P00619.jpg,457,484,Wrench,54.584,140.769,198.014,371.272
P00619.jpg,457,484,Wrench,138.203,110.484,220.08,365.664
P00620.jpg,679,659,Knife,88.003,131.342,395.149,468.096
P00620.jpg,679,659,Knife,77.649,245.121,452.954,379.517
P00621.jpg,418,575,Knife,65.329,187.891,368.074,262.514
P00621.jpg,418,575,Gun,84.45,154.577,231.573,287.167
P00621.jpg,418,575,Knife,62.673,167.236,368.605,215.209
P00621.jpg,418,575,Wrench,67.454,51.304,125.347,288.499
P00621.jpg,418,575,Wrench,43.022,73.957,256.005,301.159
P00622.jpg,704,557,Knife,16.102,191.045,428.483,467.932
P00622.jpg,704,557,Knife,56.356,241.388,444.584,458.896
P00623.jpg,572,477,Knife,60.325,142.603,371.4,267.518
P00623.jpg,572,477,Knife,55.238,119.941,362.679,224.406
P00623.jpg,572,477,Gun,78.496,153.657,244.208,255.358
P00623.jpg,572,477,Wrench,53.784,67.985,121.377,297.365
P00623.jpg,572,477,Wrench,51.604,60.247,233.306,295.154
P00624.jpg,660,652,Knife,86.379,235.717,488.081,352.82
P00624.jpg,660,652,Knife,171.919,172.255,405.057,471.435
P00625.jpg,412,524,Knife,81.667,213.122,351.273,279.305
P00625.jpg,412,524,Knife,48.163,194.299,348.656,242.874
P00625.jpg,412,524,Gun,69.103,187.62,213.591,298.127
P00625.jpg,412,524,Wrench,28.793,100.185,223.537,335.166
P00625.jpg,412,524,Wrench,52.874,87.435,92.661,326.058
P00626.jpg,736,649,Knife,47.695,166.95,407.746,472.273
P00626.jpg,736,649,Knife,61.723,251.929,442.348,413.615
P00627.jpg,566,606,Knife,77.672,198.723,345.929,264.73
P00627.jpg,566,606,Knife,45.309,175.55,343.052,225.407
P00627.jpg,566,606,Gun,58.973,164.315,214.318,287.2
P00627.jpg,566,606,Wrench,18.699,77.242,225.825,307.564
P00627.jpg,566,606,Wrench,43.87,78.647,88.46,297.733
P00628.jpg,770,560,Knife,86.099,128.482,392.338,465.91
P00628.jpg,770,560,Knife,75.337,253.72,463.761,360.788
P00629.jpg,400,542,Knife,78.272,160.151,370.013,220.443
P00629.jpg,400,542,Knife,102.668,187.784,375.604,249.961
P00629.jpg,400,542,Gun,93.011,161.407,245.489,276.338
P00629.jpg,400,542,Wrench,56.417,62.804,234.816,309.625
P00629.jpg,400,542,Wrench,66.074,61.548,117.916,299.576
P00630.jpg,819,645,Knife,175.872,215.997,347.581,570.261
P00630.jpg,819,645,Knife,80.131,284.757,515.127,502.248
P00631.jpg,1041,769,Knife,353.173,138.117,658.727,481.182
P00631.jpg,1041,769,Knife,334.654,265.541,734.123,384.946
P00631.jpg,1041,769,Knife,146.825,421.48,347.882,647.813
P00631.jpg,1041,769,Knife,167.989,447.321,365.078,670.981
P00631.jpg,1041,769,Gun,137.565,548.013,317.459,680.783
P00631.jpg,1041,769,Wrench,117.724,466.034,260.581,733.357
P00631.jpg,1041,769,Wrench,31.746,552.468,253.967,722.664
P00632.jpg,412,616,Gun,91.09,180.589,236.625,311.212
P00632.jpg,412,616,Knife,97.896,210.568,369.072,241.975
P00632.jpg,412,616,Knife,121.977,231.268,370.643,277.664
P00632.jpg,412,616,Wrench,46.592,97.075,250.236,331.912
P00632.jpg,412,616,Wrench,65.438,78.517,118.836,316.209
P00633.jpg,649,668,Knife,197.091,124.621,422.221,430.368
P00633.jpg,649,668,Knife,163.281,126.943,522.828,369.993
P00634.jpg,531,527,Knife,174.076,145.337,431.142,314.49
P00634.jpg,531,527,Knife,157.883,162.436,414.274,351.13
P00634.jpg,531,527,Gun,148.437,138.62,321.839,299.834
P00634.jpg,531,527,Wrench,113.352,125.185,387.961,249.149
P00634.jpg,531,527,Wrench,123.473,38.472,292.826,250.371
P00635.jpg,700,551,Knife,193.011,207.503,611.944,348.605
P00635.jpg,700,551,Knife,241.931,166.641,603.05,455.868
P00635.jpg,700,551,Knife,515.883,181.326,574.587,347.966
P00636.jpg,507,488,Knife,202.929,35.059,241.582,327.407
P00636.jpg,507,488,Knife,144.305,80.297,211.948,338.151
P00636.jpg,507,488,Gun,148.814,249.372,266.062,317.794
P00636.jpg,507,488,Wrench,132.709,301.961,365.916,376.603
P00636.jpg,507,488,Wrench,114.671,154.939,337.571,385.65
P00637.jpg,661,638,Knife,177.219,205.52,337.639,543.372
P00637.jpg,661,638,Knife,93.229,269.098,507.299,521.194
P00638.jpg,736,406,Knife,42.084,173.597,346.023,346.253
P00638.jpg,736,406,Knife,124.381,39.048,213.225,283.683
P00638.jpg,736,406,Gun,164.595,217.819,261.855,316.614
P00638.jpg,736,406,Knife,93.52,143.017,131.863,288.857
P00638.jpg,736,406,Wrench,84.168,288.857,329.189,343.9
P00638.jpg,736,406,Wrench,84.168,184.417,355.375,349.075
P00638.jpg,736,406,Wrench,101.001,10.82,380.625,303.441
P00639.jpg,549,748,Knife,153.469,216.686,320.192,542.582
P00639.jpg,549,748,Knife,96.267,217.553,449.943,505.312
P00640.jpg,516,429,Knife,188.828,73.571,306.846,307.707
P00640.jpg,516,429,Knife,245.215,144.16,432.076,308.204
P00640.jpg,516,429,Gun,140.966,130.241,319.304,252.528
P00640.jpg,516,429,Knife,223.578,83.016,384.869,146.645
P00640.jpg,516,429,Wrench,116.706,57.167,246.526,281.857
P00640.jpg,516,429,Wrench,102.938,87.49,354.709,279.869
P00640.jpg,516,429,Wrench,173.093,85.999,472.071,383.764
P00641.jpg,650,710,Knife,223.825,224.6,336.976,570.139
P00641.jpg,650,710,Knife,149.492,241.877,497.205,550.394
P00642.jpg,469,513,Knife,136.469,48.744,247.909,310.297
P00642.jpg,469,513,Knife,154.943,105.81,371.863,319.808
P00642.jpg,469,513,Gun,89.39,126.021,256.252,270.469
P00642.jpg,469,513,Wrench,50.058,95.11,299.159,269.875
P00642.jpg,469,513,Wrench,74.492,41.016,195.466,269.875
P00642.jpg,469,513,Wrench,137.661,105.81,429.072,420.268
P00643.jpg,818,782,Knife,41.576,239.221,443.82,476.63
P00643.jpg,818,782,Knife,61.324,284.528,424.071,508.345
P00644.jpg,723,376,Knife,51.446,84.088,265.498,277.534
P00644.jpg,723,376,Knife,25.723,61.432,194.76,272.742
P00644.jpg,723,376,Gun,42.259,143.778,193.841,223.073
P00644.jpg,723,376,Wrench,45.015,55.333,91.868,249.214
P00644.jpg,723,376,Wrench,42.259,124.171,434.535,238.758
P00645.jpg,664,558,Knife,127.4,214.665,436.198,536.663
P00645.jpg,664,558,Knife,202.49,168.758,417.637,521.145
P00646.jpg,685,422,Knife,20.019,212.711,345.546,327.136
P00646.jpg,685,422,Knife,61.798,145.72,354.25,300.241
P00646.jpg,685,422,Gun,161.893,197.064,292.452,336.915
P00646.jpg,685,422,Wrench,33.945,255.743,282.008,348.651
P00646.jpg,685,422,Wrench,127.078,3.912,409.956,301.708
P00647.jpg,822,613,Knife,66.846,275.601,507.614,463.124
P00647.jpg,822,613,Knife,115.936,281.284,492.991,519.949
P00648.jpg,408,546,Knife,46.14,77.187,213.591,334.053
P00648.jpg,408,546,Knife,76.208,99.963,284.615,325.829
P00648.jpg,408,546,Gun,63.766,185.374,204.259,288.501
P00648.jpg,408,546,Wrench,60.137,78.452,124.94,297.991
P00648.jpg,408,546,Wrench,83.985,143.618,408.0,376.443
P00649.jpg,828,627,Knife,81.011,249.928,501.85,401.048
P00649.jpg,828,627,Knife,103.105,268.092,469.235,506.395
P00650.jpg,511,497,Knife,166.221,303.498,472.042,346.691
P00650.jpg,511,497,Knife,136.353,241.877,451.264,321.927
P00650.jpg,511,497,Gun,184.402,266.065,347.376,417.526
P00650.jpg,511,497,Knife,257.773,206.171,429.837,285.645
P00650.jpg,511,497,Wrench,242.189,278.735,461.653,405.432
P00650.jpg,511,497,Wrench,0.0,122.09,327.897,354.177
P00651.jpg,579,641,Knife,229.54,228.769,476.737,587.521
P00651.jpg,579,641,Knife,113.299,280.02,473.794,585.293
P00652.jpg,436,547,Gun,73.128,321.355,201.103,478.546
P00652.jpg,436,547,Knife,80.33,294.733,280.325,538.76
P00652.jpg,436,547,Knife,122.435,242.125,272.569,501.364
P00652.jpg,436,547,Knife,207.197,302.34,277.555,457.629
P00652.jpg,436,547,Wrench,87.532,46.27,232.127,413.261
P00652.jpg,436,547,Wrench,72.02,391.71,300.823,506.435
P00653.jpg,696,643,Knife,155.649,216.072,530.623,494.73
P00653.jpg,696,643,Knife,151.227,131.878,416.539,483.554
P00654.jpg,542,408,Knife,1.377,128.593,263.769,297.372
P00654.jpg,542,408,Knife,42.699,158.378,318.864,297.845
P00654.jpg,542,408,Gun,70.935,152.232,237.598,249.149
P00654.jpg,542,408,Knife,40.633,243.949,198.343,286.498
P00654.jpg,542,408,Wrench,35.123,117.247,148.757,310.61
P00654.jpg,542,408,Wrench,188.013,217.474,539.245,303.518
P00655.jpg,830,644,Knife,95.972,246.257,490.407,367.893
P00655.jpg,830,644,Knife,62.224,270.883,446.112,501.469
P00656.jpg,487,392,Knife,49.504,131.272,261.136,289.798
P00656.jpg,487,392,Knife,0.0,120.825,219.676,303.425
P00656.jpg,487,392,Gun,44.554,173.97,198.637,255.731
P00656.jpg,487,392,Knife,32.178,252.097,211.013,301.608
P00656.jpg,487,392,Wrench,32.797,121.279,94.677,309.784
P00656.jpg,487,392,Wrench,127.474,206.674,483.287,254.823
P00657.jpg,816,633,Knife,157.601,269.19,522.572,570.654
P00657.jpg,816,633,Knife,157.601,209.044,388.818,562.585
P00658.jpg,476,464,Knife,0.605,196.783,283.06,302.165
P00658.jpg,476,464,Knife,45.362,220.978,330.236,300.552
P00658.jpg,476,464,Gun,76.813,190.331,248.584,316.144
P00658.jpg,476,464,Knife,41.733,244.097,200.803,351.629
P00658.jpg,476,464,Wrench,32.056,152.695,185.078,319.37
P00658.jpg,476,464,Wrench,152.417,248.399,472.976,404.857
P00659.jpg,656,657,Knife,121.698,248.944,506.795,375.32
P00659.jpg,656,657,Knife,100.025,232.196,435.944,515.399
P00660.jpg,502,490,Knife,275.558,145.921,352.102,442.874
P00660.jpg,502,490,Knife,263.438,115.829,321.484,409.942
P00660.jpg,502,490,Gun,239.199,191.912,411.423,359.977
P00660.jpg,502,490,Knife,142.244,287.3,276.834,418.459
P00660.jpg,502,490,Wrench,247.492,235.632,447.144,428.679
P00660.jpg,502,490,Wrench,0.0,12.491,301.71,277.648
P00661.jpg,688,688,Knife,164.351,174.591,493.052,467.968
P00661.jpg,688,688,Knife,165.225,188.144,389.896,507.829
P00662.jpg,444,489,Knife,109.449,190.387,363.888,406.272
P00662.jpg,444,489,Knife,107.756,142.79,335.116,383.607
P00662.jpg,444,489,Gun,212.127,180.188,339.065,343.377
P00662.jpg,444,489,Knife,75.598,210.786,138.221,355.276
P00662.jpg,444,489,Wrench,107.192,296.913,347.527,370.575
P00662.jpg,444,489,Wrench,60.366,2.267,322.704,326.378
P00663.jpg,597,759,Knife,122.889,270.883,275.363,573.428
P00663.jpg,597,759,Knife,164.611,245.378,377.013,576.946
P00664.jpg,444,455,Knife,102.114,198.239,359.375,409.131
P00664.jpg,444,455,Knife,105.499,154.479,327.781,376.97
P00664.jpg,444,455,Gun,205.357,193.494,330.038,350.608
P00664.jpg,444,455,Knife,68.828,220.382,131.451,362.207
P00664.jpg,444,455,Wrench,50.775,6.327,303.522,329.519
P00664.jpg,444,455,Wrench,98.729,306.848,339.629,389.096
P00665.jpg,708,679,Knife,162.831,173.094,401.23,549.18
P00665.jpg,708,679,Knife,258.191,184.896,400.33,558.621
P00666.jpg,579,451,Knife,143.463,57.486,217.033,298.925
P00666.jpg,579,451,Knife,112.563,66.37,179.512,314.08
P00666.jpg,579,451,Knife,158.912,63.234,321.503,146.327
P00666.jpg,579,451,Wrench,71.363,143.191,453.93,311.467
P00667.jpg,554,707,Knife,93.624,161.389,446.297,544.791
P00667.jpg,554,707,Knife,172.465,174.497,440.666,581.657
P00668.jpg,529,514,Knife,142.501,293.629,448.339,359.145
P00668.jpg,529,514,Knife,139.14,275.166,444.978,326.387
P00668.jpg,529,514,Gun,159.305,259.085,329.365,408.579
P00668.jpg,529,514,Knife,346.841,136.987,448.339,297.203
P00668.jpg,529,514,Wrench,223.834,295.416,444.978,407.984
P00668.jpg,529,514,Wrench,0.0,106.612,308.527,385.351
P00669.jpg,666,808,Knife,132.861,320.204,299.573,622.619
P00669.jpg,666,808,Knife,131.169,296.797,392.661,609.511
P00670.jpg,644,458,Knife,32.732,223.958,346.14,363.534
P00670.jpg,644,458,Knife,31.095,189.993,332.229,324.262
P00670.jpg,644,458,Gun,165.296,209.629,312.59,361.942
P00670.jpg,644,458,Knife,40.097,147.006,110.47,298.788
P00670.jpg,644,458,Wrench,32.732,278.09,283.949,366.718
P00670.jpg,644,458,Wrench,183.299,0.531,424.696,319.486
P00671.jpg,643,669,Knife,144.614,261.243,456.718,620.162
P00671.jpg,643,669,Knife,306.385,250.39,442.828,603.108
P00672.jpg,462,597,Knife,154.391,240.737,258.884,492.542
P00672.jpg,462,597,Knife,107.428,240.045,228.945,507.761
P00672.jpg,462,597,Gun,78.663,342.428,234.816,483.549
P00672.jpg,462,597,Knife,167.893,241.429,319.936,311.99
P00672.jpg,462,597,Wrench,91.578,232.436,181.982,452.419
P00672.jpg,462,597,Wrench,107.428,349.345,449.085,590.082
P00673.jpg,733,572,Gun,49.363,152.445,444.271,442.753
P00673.jpg,733,572,Gun,61.471,286.331,482.457,454.021
P00674.jpg,506,524,Knife,26.361,111.722,202.529,358.239
P00674.jpg,506,524,Knife,62.366,91.078,230.818,329.701
P00674.jpg,506,524,Gun,48.221,210.086,197.385,322.415
P00674.jpg,506,524,Knife,81.011,101.4,252.036,153.618
P00674.jpg,506,524,Wrench,40.506,89.863,117.659,314.521
P00674.jpg,506,524,Wrench,51.436,200.371,419.202,391.027
P00675.jpg,763,624,Gun,104.706,142.443,457.606,380.329
P00675.jpg,763,624,Gun,102.767,149.673,317.028,454.081
P00676.jpg,752,489,Gun,131.863,265.182,298.125,397.206
P00676.jpg,752,489,Knife,108.93,266.315,421.388,368.308
P00676.jpg,752,489,Knife,117.53,244.783,428.076,326.944
P00676.jpg,752,489,Knife,322.968,159.789,426.165,317.312
P00676.jpg,752,489,Wrench,173.906,296.346,425.21,387.574
P00676.jpg,752,489,Wrench,0.0,103.693,279.97,367.175
P00677.jpg,571,788,Knife,105.203,260.232,384.536,598.076
P00677.jpg,571,788,Knife,115.361,311.365,232.173,600.816
P00678.jpg,468,463,Knife,59.466,225.867,359.771,339.605
P00678.jpg,468,463,Knife,67.197,260.203,371.665,378.233
P00678.jpg,468,463,Gun,199.212,229.086,349.067,394.328
P00678.jpg,468,463,Knife,68.386,162.56,153.423,315.462
P00678.jpg,468,463,Wrench,203.97,43.457,465.621,356.773
P00678.jpg,468,463,Wrench,63.034,298.831,300.305,392.182
P00679.jpg,630,734,Knife,219.339,238.146,466.696,606.422
P00679.jpg,630,734,Knife,197.726,218.584,451.487,599.618
P00680.jpg,505,422,Knife,129.619,49.877,220.737,307.087
P00680.jpg,505,422,Knife,87.91,60.635,182.236,318.823
P00680.jpg,505,422,Gun,27.592,158.433,218.17,294.373
P00680.jpg,505,422,Knife,134.752,52.322,304.797,134.962
P00680.jpg,505,422,Wrench,50.051,46.943,166.836,255.743
P00680.jpg,505,422,Wrench,66.093,157.455,403.615,421.022
P00681.jpg,684,644,Knife,86.043,235.81,449.337,546.243
P00681.jpg,684,644,Knife,72.137,226.109,424.132,547.736
P00682.jpg,512,511,Knife,109.296,278.889,413.764,373.628
P00682.jpg,512,511,Knife,114.501,248.691,417.667,335.14
P00682.jpg,512,511,Gun,130.765,255.204,286.252,413.892
P00682.jpg,512,511,Knife,314.877,161.057,421.571,321.521
P00682.jpg,512,511,Wrench,0.0,69.278,271.288,370.075
P00682.jpg,512,511,Wrench,187.365,306.718,412.463,394.352
P00683.jpg,775,657,Knife,125.064,286.248,441.169,601.425
P00683.jpg,775,657,Knife,87.643,273.306,438.215,597.619
P00684.jpg,679,443,Knife,9.49,186.337,186.358,427.087
P00684.jpg,679,443,Gun,81.963,169.397,297.656,291.056
P00684.jpg,679,443,Knife,157.887,273.089,346.834,386.021
P00684.jpg,679,443,Wrench,62.119,208.924,215.693,396.287
P00685.jpg,614,328,Knife,117.027,158.109,403.352,186.234
P00685.jpg,614,328,Knife,0.78,96.918,54.612,280.871
P00685.jpg,614,328,Gun,28.086,96.918,219.23,201.817
P00685.jpg,614,328,Wrench,26.526,94.257,90.501,253.506
P00686.jpg,691,714,Knife,365.255,303.636,518.03,570.042
P00686.jpg,691,714,Knife,366.133,303.636,523.299,579.97
P00687.jpg,634,463,Knife,0.0,27.898,231.205,240.352
P00687.jpg,634,463,Gun,42.696,168.461,265.039,320.827
P00687.jpg,634,463,Knife,188.508,63.844,364.933,188.312
P00687.jpg,634,463,Wrench,22.557,45.066,241.677,236.597
P00688.jpg,565,618,Knife,120.61,281.43,445.108,609.407
P00688.jpg,565,618,Knife,125.635,286.443,450.851,603.678
P00689.jpg,517,423,Knife,62.408,39.702,374.447,166.161
P00689.jpg,517,423,Knife,186.567,230.371,425.03,373.495
P00689.jpg,517,423,Gun,229.267,109.794,367.221,246.546
P00689.jpg,517,423,Knife,91.313,129.89,178.027,271.543
P00689.jpg,517,423,Wrench,99.853,107.343,344.229,202.432
P00690.jpg,547,640,Knife,109.122,130.521,441.353,356.709
P00690.jpg,547,640,Knife,106.342,119.397,439.963,389.34
P00691.jpg,523,434,Knife,206.675,239.882,499.076,288.16
P00691.jpg,523,434,Knife,8.639,19.613,142.213,299.224
P00691.jpg,523,434,Gun,107.657,128.239,288.414,249.94
P00691.jpg,523,434,Knife,52.499,251.951,219.301,309.282
P00691.jpg,523,434,Wrench,48.512,101.082,173.447,297.212
P00692.jpg,672,606,Knife,102.465,264.73,419.253,584.232
P00692.jpg,672,606,Knife,81.972,259.815,414.983,579.316
P00693.jpg,502,470,Knife,0.638,13.615,243.665,248.343
P00693.jpg,502,470,Knife,190.722,257.057,411.423,414.994
P00693.jpg,502,470,Gun,124.384,136.153,304.9,287.555
P00693.jpg,502,470,Knife,53.581,220.023,191.997,321.321
P00693.jpg,502,470,Wrench,38.91,107.289,235.372,275.574
